image_name,tags
dwg_fla_worlds_2019_0000000569,1-6 1-7 12-10 13-10 13-9 2-3 2-5 3-6 5-5 7-10 7-7
lk_mg_worlds_2019_0000000596,10-11 10-12 10-13 11-12 11-13 3-2 3-3 4-1 4-2 4-3 7-7 7-8 8-10 8-8 9-10 9-11
hka_isg_3_2019_0000001261,10-12 10-4 10-5 10-6 10-7 11-12 11-6 11-7 13-1 3-2 4-1 4-2 6-12 7-6 8-9 9-4 9-5 9-6
lk_mg_worlds_2019_0000000440,10-10 10-12 11-10 11-12 11-13 12-12 12-13 13-11 2-2 3-2 3-6 3-7 7-7 8-7
spy_uol_6_2019_0000000348,1-3 1-4 10-12 10-8 11-10 11-11 11-12 11-8 11-9 2-3 3-2 3-3 4-5 8-10 8-6
isg_spy_worlds_2019_0000000921,10-10 10-12 10-13 10-9 11-12 12-11 12-12 2-12 2-13 2-4 3-10 3-11 3-13 4-10 4-11 4-13 5-13 8-9 9-10 9-12 9-13
fla_ryl_2_worlds_2019_0000000911,10-12 2-1 2-11 2-2 2-3 2-4 4-5 4-6 5-2 5-6 5-7 5-8 6-5 6-8 7-5 7-6 7-7 9-12
spy_uol_6_2019_0000000343,10-10 10-9 11-12 11-13 12-11 12-12 2-3 2-4 5-6 6-6 8-11 8-6 8-7 9-10 9-6 9-7 9-8
spy_uol_3_2019_0000000776,10-3 10-6 10-7 11-11 11-12 11-7 12-10 12-11 2-1 2-2 3-2 6-5 6-6 7-4 7-5 8-4 8-5 9-3 9-4 9-5 9-6
hka_isg_3_2019_0000000235,11-11 11-3 11-4 12-10 12-11 12-3 12-4 2-2 3-1 3-2 4-1 4-2 5-8 6-7 6-8 7-11 7-6 8-11
cg_mmm_worlds_2019_0000000148,11-10 11-8 12-10 12-11 12-12 12-8 12-9 13-10 3-1 3-2 4-1 4-2 7-7 7-8 8-7 8-8
spy_uol_5_2019_0000001137,1-8 10-12 10-13 10-3 10-4 10-6 11-6 12-2 12-3 2-8 3-7 7-5 7-8 7-9 8-8 8-9 9-12
dwg_fla_worlds_2019_0000000934,1-12 1-13 12-8 12-9 2-11 2-12 2-13 2-3 5-8 5-9 6-11 6-9 7-10 7-7 7-8 8-6 8-7 8-8 9-10 9-11
cg_ryl_1_worlds_2019_0000000556,11-6 12-10 12-9 5-8 6-4 6-5 7-6 7-7 8-2 8-5 8-6 8-7 9-6
hka_lk_worlds_2019_0000000487,10-10 12-10 12-11 2-1 2-2 3-1 3-2 4-1 7-6 7-7 8-6 8-7 9-10 9-8 9-9
hka_lk_2_worlds_2019_0000000049,10-12 10-13 11-11 11-12 12-11 12-12 2-2 2-3 6-10 6-3 6-4 6-7 6-9 7-4 7-7 8-12 9-12 9-13
hka_isg_3_2019_0000001401,0-13 1-13 11-1 12-1 12-2 5-1 5-2 5-5 6-1 6-2 6-3 6-6 7-6 7-7 8-7
dwg_lk_worlds_2019_0000000682,1-4 1-5 1-6 11-7 11-8 12-1 12-2 12-6 12-7 12-9 13-1 2-5 6-5 6-6 7-10 7-8 8-8
cg_ryl_1_worlds_2019_0000000191,10-11 10-12 11-11 11-12 11-2 11-3 3-1 3-10 3-11 3-2 4-1 5-5 7-6 8-5 8-6
cg_uol_worlds_2019_0000000381,11-11 12-10 12-11 2-1 2-2 7-6 8-4 8-5 9-4 9-5
hka_isg_4_2019_0000000566,10-12 11-11 11-12 12-11 12-12 2-11 2-2 3-1 3-11 3-12 3-2 4-1 4-2 4-3 4-6 4-7 5-4 5-6 7-4 7-5 7-7 8-4 8-5 8-6 8-8 8-9 9-8 9-9
hka_mg_worlds_2019_0000000264,1-3 10-12 10-13 11-10 11-11 12-10 12-11 2-2 2-3 4-11 4-12 6-7 6-8 6-9 7-7 7-8 7-9 8-7 9-13 9-7 9-8
spy_uol_5_2019_0000000552,1-13 10-12 10-13 10-3 11-12 2-3 3-2 3-3 3-4 4-1 7-9 8-12 9-11 9-12 9-13
spy_uol_4_2019_0000000389,10-10 10-11 10-12 10-9 11-11 11-12 2-2 3-1 3-2 4-1 4-2 4-3 7-4 9-10 9-9
cg_ryl_3_worlds_2019_0000000120,10-6 10-7 11-10 11-11 11-12 11-7 12-10 12-11 3-2 4-1 4-2 6-4 6-5 6-7 7-4 7-5 7-6 7-7 8-6
dwg_lk_4_worlds_2019_0000000130,1-4 11-12 12-11 12-12 2-3 2-4 7-4 7-5 7-6 7-7 8-10 8-11 8-5 8-6
spy_uol_3_2019_0000000808,11-6 11-7 12-7 12-8 12-9 13-8 7-1 7-2 7-3 7-4 8-1 8-2 8-4 9-4
dwg_fla_worlds_2019_0000000115,1-3 10-12 11-7 11-8 2-2 2-3 3-2 3-5 4-5 6-7 6-8 7-7 7-8 9-4 9-5
lk_mg_worlds_2019_0000000832,11-4 12-4 12-7 13-7 3-11 3-12 3-9 4-11 6-2 6-3 6-8 7-3 7-7 7-8 7-9 8-8 8-9
hka_mg_worlds_2019_0000000214,11-12 12-11 12-12 2-2 2-4 2-5 3-2 3-3 3-4 7-7 7-8 8-11 8-12 8-8 9-12 9-8
lk_mg_worlds_2019_0000000641,10-10 10-11 10-12 10-9 11-10 11-11 11-12 12-11 12-12 3-2 4-1 4-2 7-7 7-8 8-10 8-7 8-8 9-10 9-9
dwg_fla_worlds_2019_0000000476,10-11 11-7 11-8 2-11 2-8 6-1 6-2 6-7 7-1 7-10 7-11 7-2 7-3 7-4 7-5 7-6 7-7 8-12 8-13 8-6 9-11 9-12 9-13
lk_mg_worlds_2019_0000000352,11-11 12-11 12-12 2-3 3-2 3-3 5-1 5-10 5-11 7-11 7-12 7-13 7-2 7-3 7-6 7-7 8-11 8-12 8-6 8-7 8-8
spy_uol_5_2019_0000001649,10-4 11-2 12-2 3-5 3-6 4-10 5-5 6-7 7-7 8-12 8-7 9-12
lk_mg_2_worlds_2019_0000000753,3-3 4-1 4-2 4-3 4-4 4-5 5-8 6-11 6-12 6-3 6-4 6-7 6-8 7-10 7-11 7-12 7-13 7-4 8-10 8-11 8-12
hka_isg_3_2019_0000001152,10-10 10-7 10-8 10-9 11-8 13-7 6-6 8-4 8-5 8-7 9-10 9-4 9-5 9-7 9-9
fla_ryl_2_worlds_2019_0000001166,1-13 13-4 13-5 2-6 4-5 4-6 5-5 7-10 7-11 7-6 7-9 8-10 8-11 8-12 8-4 8-5 8-6 9-1 9-2
dwg_lk_3_worlds_2019_0000000718,1-4 12-10 12-11 12-9 2-2 2-3 2-4 3-2 3-3 4-3 4-5 4-6 4-8 5-3 5-8 7-6 7-7 8-5 8-6
dwg_ryl_worlds_2019_0000000005,10-6 10-7 10-8 11-6 11-7 11-8 3-4 3-5 7-10 7-6 7-7 7-9 8-12 8-6 8-7 9-12 9-13
cg_uol_worlds_2019_0000000409,12-10 12-11 12-9 13-9 2-1 2-2 4-5 5-6 5-7 6-6 6-7 7-4 7-5 7-6 8-5 8-6
hka_lk_2_worlds_2019_0000000204,10-13 10-3 10-4 11-11 11-12 12-11 12-12 2-2 3-2 6-12 6-13 6-7 7-12 7-13 7-7 8-1 8-2 9-1 9-2
dwg_lk_2_worlds_2019_0000000566,11-12 12-11 12-12 4-5 5-4 5-5 6-4 6-5 6-6
dwg_lk_3_worlds_2019_0000000983,0-13 1-13 10-4 11-9 12-10 2-3 3-3 3-5 3-6 4-2 4-5 4-6 5-2 5-4 5-5 6-3 6-4 6-6 6-7 8-1 8-11 8-12 9-4 9-5
cg_ryl_3_worlds_2019_0000000064,11-11 11-12 12-11 12-12 2-2 2-3 2-4 2-6 2-7 3-2 3-3 3-4 3-5 3-7 5-8 6-7 6-8
lk_mg_2_worlds_2019_0000000446,10-12 10-13 11-12 2-2 2-6 2-7 3-2 3-6 6-7 7-7 8-9 9-12 9-8 9-9
dfm_spy_worlds_2019_0000000513,1-3 10-0 10-1 10-8 10-9 11-10 11-11 11-8 11-9 12-10 12-11 12-9 8-5 8-6 8-7 8-8 9-1
hka_isg_2_2019_0000001018,10-6 10-8 11-7 11-8 12-7 12-8 13-1 13-7 2-1 2-2 3-1 3-2 4-1 4-2 8-4 8-5 9-8
mmm_uol_worlds_2019_0000000333,1-5 12-10 12-11 12-12 2-4 2-5
dwg_ryl_worlds_2019_0000000023,10-7 10-8 11-11 11-12 11-7 11-8 11-9 12-9 2-2 2-3 3-2 3-3 4-3 6-7 7-10 7-11 7-7
spy_uol_2_2019_0000000015,10-10 10-8 10-9 11-8 4-3 4-5 4-6 5-5 5-6 5-7 6-3 6-4 6-8 7-4 7-5 8-11 8-12 9-12
dwg_lk_3_worlds_2019_0000000769,11-1 11-2 12-1 12-2 13-1 2-2 2-3 3-2 4-12 4-13 5-12 5-13 7-7 7-8 8-7 8-8 8-9 9-5
spy_uol_6_2019_0000001269,1-13 10-4 10-6 10-7 11-7 5-8 5-9 7-7 8-4 8-5 9-4 9-5 9-6 9-7
hka_isg_1_2019_0000000226,10-11 10-12 11-11 11-12 12-10 12-9 13-10 3-1 3-2 4-1 7-4 7-7 7-8 7-9 8-5 8-6 9-5
fla_ryl_3_worlds_2019_0000000454,11-12 11-9 12-11 12-12 12-9 2-3 2-5 3-2 3-3 3-5 4-3 6-7 6-8 7-7
cg_ryl_2_worlds_2019_0000000545,12-10 13-10 3-2 4-1 4-4 4-5 5-3 5-4 5-5 6-3 6-4 7-3 7-4
dfm_spy_worlds_2019_0000001133,10-10 10-9 11-8 11-9 12-10 5-4 8-6 8-8 9-10 9-7 9-8 9-9
hka_isg_1_2019_0000000792,1-13 12-8 2-12 2-3 3-11 3-12 5-3 6-13 6-2 6-3 7-2 7-3 9-5 9-6 9-8
hka_isg_4_2019_0000000874,1-7 1-8 10-10 10-9 13-1 3-12 3-13 3-4 5-9 7-7 9-10 9-9
cg_ryl_1_worlds_2019_0000001073,10-7 10-8 10-9 3-2 4-4 4-5 5-4 6-2 7-4 7-6 7-7 7-8 8-8 9-8
hka_lk_2_worlds_2019_0000000242,1-4 1-5 11-11 11-12 12-10 12-11 12-12 13-11 2-3 2-4 2-5 5-4 5-5 7-7 7-8 7-9 8-6 8-7
hka_isg_4_2019_0000001020,10-11 11-11 11-12 11-2 12-11 12-12 3-10 4-1 4-10 4-2 4-4 5-2 6-2 6-8 7-2 7-6 7-7 8-6 8-7
dwg_lk_worlds_2019_0000001171,10-8 5-4 5-6 6-10 6-7 6-8 6-9 7-10 7-7 7-8 8-7 9-7 9-8
mmm_uol_worlds_2019_0000000667,2-3 3-3 5-3 5-4 5-6 6-4 6-5 6-6 7-10 7-11 7-13 8-10 8-11
hka_isg_1_2019_0000000409,1-5 10-12 10-8 10-9 11-1 12-1 13-1 2-1 2-5 3-1 3-2 6-7 7-10 7-7 9-8 9-9
isg_spy_worlds_2019_0000000091,12-10 12-11 12-12 2-3 2-4 3-12 4-11 4-12 6-6 7-6 8-6 8-7 9-1
spy_uol_4_2019_0000001432,10-4 10-5 11-5 12-7 12-9 7-5 8-4 8-5 9-4 9-5
dfm_spy_worlds_2019_0000000938,1-6 11-7 11-8 11-9 12-8 12-9 5-5 5-8 6-11 6-6 6-7 6-8 7-11 7-6 7-7 8-8 8-9 9-8 9-9
dwg_lk_2_worlds_2019_0000000744,12-7 12-8 13-8 2-11 2-12 2-3 2-4 3-2 3-3 4-2 5-6 5-7 6-3 6-6 7-10 7-11 7-3 7-4 7-6 7-7
fla_ryl_worlds_2019_0000000997,10-1 10-12 10-2 10-3 11-11 11-12 11-3 2-1 3-1 3-9 4-9 5-6 5-7 6-6 6-7 7-6 8-4 8-5 9-2 9-5
cg_ryl_3_worlds_2019_0000001356,10-5 10-6 11-6 3-11 4-4 4-5 4-7 5-4 5-7 6-4 6-5 6-6 7-8 8-4 8-5 8-8 9-5
spy_uol_5_2019_0000001476,10-6 11-5 11-6 12-2 12-3 12-5 12-6 12-7 13-2 9-5
dwg_lk_4_worlds_2019_0000000583,10-12 10-13 11-12 3-2 4-9 6-6 6-7 7-6 9-12
hka_isg_4_2019_0000001138,11-10 11-11 12-10 12-11 3-7 4-7 4-8 5-6 5-7 5-8 6-7 6-8 7-7 8-7 8-8 8-9
fla_ryl_2_worlds_2019_0000000577,1-4 10-12 10-9 2-2 2-3 2-4 6-2 6-3 6-6 7-2 7-3 7-7 8-7 8-8 9-12 9-8 9-9
dfm_spy_worlds_2019_0000000219,10-10 10-12 11-11 11-12 12-11 12-12 2-1 4-1 6-6 6-7 7-6 7-7 9-11
hka_lk_worlds_2019_0000000747,1-11 10-4 12-10 12-11 12-9 2-11 2-9 4-1 4-10 5-1 5-10 6-10 8-5 8-8 9-4 9-5
fla_ryl_2_worlds_2019_0000001397,12-10 12-12 12-9 3-5 4-8 4-9 5-4 5-6 5-7 6-3 6-4 6-7 7-3 7-4 8-4 8-5 9-5
isg_spy_worlds_2019_0000000460,10-6 10-7 11-6 11-7 2-2 3-2 5-8 6-5 6-6 6-7 7-4 7-5 7-6 7-7 8-4 8-5 8-6 9-8
dfm_spy_worlds_2019_0000000319,1-12 1-13 1-2 10-12 11-11 11-12 12-10 12-11 2-2 3-12 4-1 4-12 4-13 6-3 7-5 7-6 8-5 8-6
lk_mg_worlds_2019_0000000789,10-11 10-4 10-8 10-9 4-2 5-2 5-5 7-12 7-5 7-6 7-7 8-5 8-6 8-7 9-5 9-6 9-8
cg_ryl_3_worlds_2019_0000000688,10-12 11-10 11-11 12-10 12-11 12-9 13-1 13-10 7-4 8-4 8-6 8-7 9-12
dwg_lk_2_worlds_2019_0000000062,10-7 10-8 10-9 2-3 3-3 6-7 7-10 7-6 7-7 8-10
fla_ryl_3_worlds_2019_0000000720,1-5 10-10 10-9 11-7 11-9 12-7 12-8 2-2 2-3 2-5 3-5 5-8 6-7 7-7 9-9
lk_mg_worlds_2019_0000000986,10-10 10-11 10-5 10-9 11-10 11-11 11-12 11-5 12-11 12-12 13-11 13-12 5-3 6-1 6-2 6-3 7-1 7-2 8-2 8-7 8-8 9-6 9-7 9-8
spy_uol_2_2019_0000000437,12-10 12-11 12-9 13-10 13-11 13-9 2-2 2-3 3-2 7-4 8-4 8-5 9-5
isg_spy_worlds_2019_0000000511,10-8 10-9 11-10 11-11 11-12 3-1 3-2 4-1 4-2 5-8 6-8 6-9 8-11 8-12 8-8 8-9 9-7 9-8 9-9
dwg_fla_worlds_2019_0000000305,10-11 10-12 12-6 12-7 13-6 13-7 13-8 13-9 3-4 4-1 4-2 4-4 5-1 5-2 6-1 6-2 6-7 7-5 9-11 9-12
spy_uol_4_2019_0000000181,1-4 10-4 10-6 10-7 11-11 12-10 12-11 12-12 2-4 6-7 6-8 7-7 9-4 9-5
spy_uol_2_2019_0000000440,11-10 12-9 13-10 13-9 2-3 3-2 3-3 7-4 7-5 8-4 8-5 8-6 9-5 9-6
hka_mg_worlds_2019_0000001327,5-7 6-6 6-7 7-6
hka_isg_2_2019_0000001100,11-10 11-11 11-7 11-8 12-11 5-2 5-3 5-4 6-4 6-5 6-6 6-7 7-4 7-5 7-6 8-4 8-5
fla_ryl_2_worlds_2019_0000001131,2-3 3-2 3-3 4-3 4-8 5-3 6-7 6-8 7-11 7-12 8-12 8-13 8-5 8-6 9-7 9-8
dwg_lk_2_worlds_2019_0000001038,10-7 13-7 4-3 5-3 5-4 6-3 6-4 7-3 7-6 7-7 9-7
spy_uol_2_2019_0000000560,10-11 3-3 3-4 4-5 5-6 8-6
dfm_spy_worlds_2019_0000000550,10-11 10-12 11-11 11-12 12-10 12-11 2-1 3-1 3-2 4-2 4-3 5-8 5-9 6-6 6-7 6-8 6-9 7-6 7-7 8-5 9-11
spy_uol_4_2019_0000000429,10-8 11-8 12-10 12-6 12-7 12-8 12-9 13-10 13-7 13-9 3-1 4-1 4-5 5-4 5-5 6-2 6-7 7-7 9-8
hka_isg_2_2019_0000000236,10-10 10-12 10-13 10-7 10-9 11-10 12-10 2-2 2-3 3-2 6-7 6-8 7-7 8-10 8-11
hka_isg_1_2019_0000000416,10-1 10-2 10-8 10-9 11-2 11-3 11-4 12-11 12-12 12-9 13-3 13-4 2-2 3-1 3-2 3-4 8-11 8-12 9-11 9-12 9-8
dfm_spy_worlds_2019_0000000139,10-12 11-11 11-12 12-10 12-11 12-12 2-1 3-1 3-4 3-5 4-1 5-7 6-7 7-7 7-8 8-5 9-8 9-9
lk_mg_2_worlds_2019_0000000008,10-11 10-8 10-9 12-10 3-4 4-13 4-3 4-4 6-4 6-5 6-7 7-7 9-11 9-8 9-9
dwg_ryl_worlds_2019_0000000558,10-6 11-10 11-11 11-12 11-9 12-10 12-11 12-12 12-9 2-3 3-3 3-4 4-6 5-6 5-7 6-10 7-10 7-11 8-6 8-7
lk_mg_2_worlds_2019_0000000933,11-11 11-12 12-10 12-11 12-12 13-1 4-2 7-7 8-10 8-11 8-12 8-5 8-7 8-8 9-10 9-11 9-12 9-5 9-9
lk_mg_worlds_2019_0000000728,10-12 11-12 12-12 4-4 5-3 5-4 5-5 5-6 6-5 6-6 7-6
spy_uol_6_2019_0000001366,12-6 12-7 12-8 2-5 2-6 3-6 6-5 6-6 6-7 7-4 7-7 8-4 8-5 8-6 9-5 9-6
dwg_lk_4_worlds_2019_0000000721,10-12 10-9 11-6 2-3 3-7 5-9 6-8 6-9 7-12 7-7 7-8 8-12
mmm_uol_worlds_2019_0000000815,11-11 11-12 12-11 12-12 2-2 2-3 2-4 3-6 3-7 6-7 7-7 8-7 8-8
spy_uol_3_2019_0000000468,10-9 11-9 12-10 12-8 12-9 13-10 2-3 2-4 3-2 3-3 4-1 7-6 7-7 8-6 8-7
fla_ryl_2_worlds_2019_0000001178,1-13 10-1 10-12 10-13 10-2 10-3 11-2 11-3 12-10 13-10 4-5 4-6 5-4 5-5 5-9 6-2 6-3 6-4 7-2 7-3 7-6 7-7 8-10 8-11
spy_uol_5_2019_0000001662,2-5 4-6 4-7 5-6 5-7 7-4 7-5 8-12 8-5 8-6 9-11 9-12 9-6
hka_isg_3_2019_0000001205,6-1 6-13 6-7 7-1 7-12 7-13 7-2 7-3 7-4 7-5 7-6 7-7 8-5
spy_uol_2_2019_0000000623,10-10 10-11 11-11 11-8 12-10 12-11 12-7 12-8 3-1 3-2 3-3 4-1 7-9 8-6 8-7 9-7 9-8
spy_uol_3_2019_0000000376,11-12 12-12 13-3 13-4 2-3 3-3 4-3 5-1 5-2 6-1 6-2 6-6 7-1 7-2 7-6 7-7 8-1 8-2
hka_isg_3_2019_0000001019,1-5 10-2 11-12 11-2 11-3 2-4 2-5 3-4 4-3 5-5 6-6 6-7 7-4 7-6 7-7 7-8 8-4 8-5 9-5
spy_uol_5_2019_0000000930,10-12 10-13 4-10 4-9 5-8 5-9 7-10 9-12 9-13
hka_lk_2_worlds_2019_0000000559,11-11 11-12 12-11 12-12 2-2 2-3 3-2 6-2 7-2 7-6 7-7 7-8 8-6 8-7
hka_isg_2_2019_0000000731,10-9 3-1 3-2 4-2 7-8 8-8 8-9 9-8 9-9
fla_ryl_2_worlds_2019_0000001319,10-12 11-11 8-6 8-7 8-8 9-6 9-7
lk_mg_2_worlds_2019_0000000680,10-12 11-4 12-10 12-11 13-10 13-11 3-2 5-4 7-6 7-7 7-8 7-9 8-3 8-4 8-6 8-7 9-3 9-4
mmm_uol_worlds_2019_0000000487,10-12 10-13 11-12 11-13 12-12 12-13 2-4 3-2 4-1 4-2 7-10 8-10 8-11
cg_ryl_1_worlds_2019_0000000270,1-2 1-3 10-12 10-13 10-9 11-12 11-13 11-8 11-9 13-1 13-2 2-2 2-3 3-11 3-2 4-11 6-6 7-13 7-6 8-6 8-7
lk_mg_2_worlds_2019_0000000782,11-8 11-9 12-1 12-2 4-2 4-6 5-6 6-10 6-12 8-4 8-5 8-6
dwg_lk_4_worlds_2019_0000000684,10-11 10-12 6-7 6-8 6-9 7-6 7-7 8-6 8-7 8-8 9-8 9-9
spy_uol_4_2019_0000000406,11-10 11-12 11-13 12-10 12-11 3-1 3-2 4-1 4-2 6-7 6-8 7-4 7-7 8-1 8-11 8-2 9-11 9-12
fla_ryl_2_worlds_2019_0000001365,10-10 10-7 10-9 11-10 11-7 11-9 2-11 2-12 3-11 3-12 7-12 7-9 8-11 8-12 8-6 8-8 9-10 9-11 9-9
spy_uol_6_2019_0000000223,1-12 1-3 1-4 11-11 12-10 12-11 12-12 12-9 2-3 2-4 7-6 7-7 8-6 8-7
spy_uol_5_2019_0000000541,11-11 11-12 2-2 3-1 3-2 3-6 3-7 4-1 6-7 6-8 7-9 8-12 8-7 8-8 9-7 9-8
cg_ryl_1_worlds_2019_0000000518,10-12 4-3 4-5 5-5 5-6 6-2 6-3 6-6 7-6 7-7 7-8
spy_uol_2_2019_0000000506,10-11 11-11 12-11 2-3 2-4 3-3 3-4 3-5 4-4 7-6
hka_isg_4_2019_0000000876,10-10 3-4 4-4 6-8 8-6 9-10
fla_ryl_worlds_2019_0000000064,11-11 11-12 12-10 12-11 12-12 2-1 2-2 2-5 2-6 3-1 3-6 6-2 6-6 6-7 7-6 7-7
cg_ryl_3_worlds_2019_0000001146,10-4 10-5 10-6 11-6 11-7 13-1 5-4 6-6 6-7 7-4 7-5 7-6 7-7 8-5 8-6 9-4 9-5 9-6
dwg_lk_worlds_2019_0000000846,10-11 10-12 10-3 10-4 11-11 11-12 5-4 5-5 6-2 6-4 6-5 7-1 7-2 8-12 8-13 8-2 9-12 9-3 9-4
hka_isg_2_2019_0000000096,10-12 10-13 11-12 2-2 2-6 3-2 3-6 6-2 6-3 6-7 7-7 9-12
fla_ryl_worlds_2019_0000000268,1-1 1-2 10-12 11-11 11-12 2-1 2-2 3-1 5-7 6-7 9-12
dwg_lk_2_worlds_2019_0000000913,0-1 1-1 5-12 8-5 9-4 9-5
spy_uol_3_2019_0000000416,10-6 11-9 12-10 12-11 12-12 12-9 2-3 3-2 3-3 7-6 7-7 8-11 8-12 8-7 9-5 9-6
spy_uol_2_2019_0000000828,4-10 4-9 5-10 6-7 7-7 7-8 8-7
fla_ryl_2_worlds_2019_0000000599,1-3 1-4 10-4 11-3 11-4 12-10 12-11 12-4 2-3 2-4 7-6 7-7 8-6 9-7
lk_mg_2_worlds_2019_0000001202,12-9 13-1 13-9 4-2 4-3 4-4 4-5 5-4 6-7 7-4 7-5 7-6 7-7 8-6
dwg_lk_3_worlds_2019_0000000110,10-12 10-13 11-11 11-12 2-2 2-3 3-1 3-2 3-5 3-6 6-7 7-10 7-11 7-6 7-7 8-10 8-6
dwg_lk_4_worlds_2019_0000000189,12-10 12-11 12-12 13-1 13-11 2-3 3-3 6-5 6-6 7-7 8-6 8-7 8-8
cg_ryl_3_worlds_2019_0000000009,10-9 3-4 3-5 4-5 4-6 6-4 6-5 6-7 7-10 7-11 7-6 7-7 7-8 7-9 8-10 8-11
dwg_ryl_worlds_2019_0000000626,1-13 11-12 12-1 13-1 2-13 2-2 2-3 3-2 6-3 6-4 6-6 7-3 7-4 7-6 7-7 8-7 9-7 9-8
cg_ryl_1_worlds_2019_0000000319,10-9 11-9 12-10 12-11 12-9 2-3 8-5 8-6 8-7 9-5 9-6
dwg_lk_worlds_2019_0000000890,2-4 2-5 4-3 4-4 6-5 8-6
fla_ryl_2_worlds_2019_0000001290,10-7 12-10 12-11 13-11 6-5 7-5 7-6 8-6 8-7 9-6 9-7 9-8 9-9
hka_lk_2_worlds_2019_0000000139,10-11 10-6 10-8 11-10 11-11 11-12 4-1 4-2 8-7 8-8 9-6 9-7 9-8 9-9
isg_spy_worlds_2019_0000000204,10-6 10-8 10-9 11-11 12-10 12-11 12-12 13-10 3-2 3-3 7-7 8-6 8-7 9-8 9-9
cg_mmm_worlds_2019_0000001162,10-1 11-1 11-4 12-1 12-2 5-4 6-1 7-1 7-2 7-3 7-4 7-5 8-1 8-2 8-3 8-4 8-5 9-3 9-4
hka_isg_1_2019_0000000848,10-7 10-8 12-8 13-7 5-1 6-1 6-3 6-4 7-1 7-3 7-4 8-4 8-5 9-7
spy_uol_3_2019_0000000842,10-2 10-3 10-7 11-3 11-7 12-1 13-1 13-7 7-1 7-3 7-4 8-2 8-3 8-4
mmm_uol_worlds_2019_0000000062,10-12 10-13 11-11 11-12 12-11 2-2 2-3 3-2 4-1 4-2 6-3 6-7 7-11 7-12 7-3 7-7 8-11 8-12
cg_ryl_2_worlds_2019_0000001044,1-6 12-7 2-5 2-6 3-1 3-2 4-8 6-2 6-8 7-2 7-7 7-8 8-2 8-6 8-7 9-7 9-8 9-9
dfm_spy_worlds_2019_0000000889,1-2 1-3 10-10 10-11 10-3 10-9 11-8 11-9 12-10 12-9 2-2 2-3 3-5 4-4 6-7 6-8 7-7 8-4 8-5 9-10 9-8 9-9
hka_mg_worlds_2019_0000000244,1-4 1-5 10-10 10-12 10-13 10-6 10-7 10-9 12-10 12-11 13-10 2-2 2-4 2-5 3-2 7-7 7-8 8-8 9-10 9-9
spy_uol_4_2019_0000000565,10-11 10-12 12-10 4-1 4-2 5-1 5-2 6-2 6-4 7-12 7-13 7-2 7-3 7-4 7-6 7-7 8-13 8-6 8-7 9-11
hka_lk_worlds_2019_0000000954,10-9 11-5 11-6 12-6 6-7 7-8 8-9 9-8 9-9
dwg_lk_3_worlds_2019_0000000681,1-13 1-2 1-3 12-11 12-12 12-9 13-0 13-1 13-11 2-12 2-2 2-3 5-12 6-12 6-7 6-8 7-7 7-8 9-6 9-7
dwg_lk_2_worlds_2019_0000001008,10-10 10-9 11-10 11-9 12-8 3-2 4-1 4-2 4-3 4-5 5-2 5-3 5-4 6-4 6-6 6-7 7-3 7-8 8-5 8-6 9-5 9-6
hka_isg_3_2019_0000000528,11-3 11-4 2-3 2-4 3-3 3-7 4-5 5-5 5-6 6-4 6-5 6-7 7-5
cg_ryl_2_worlds_2019_0000000318,11-12 12-11 12-12 13-11 2-2 2-3 3-2 3-3 7-5 7-6 7-7 7-8 8-5 8-6 8-7 9-5
cg_ryl_1_worlds_2019_0000000604,11-10 11-11 13-5 2-12 2-13 3-12 4-3 6-6 7-3 7-5 7-6 8-6 8-8
hka_isg_3_2019_0000000723,11-7 11-8 12-8 2-2 3-2 8-10 8-11 8-4 8-5 8-6 8-7 9-5 9-6
hka_isg_2_2019_0000001142,1-13 2-13 4-5 5-5 6-6 6-7 7-1 7-2 7-3 7-4 7-6 7-7 8-1
spy_uol_3_2019_0000000932,10-3 10-5 10-6 12-4 13-4 6-3 6-4 7-3 8-1 8-2 8-3 8-4 9-1 9-2 9-3
hka_isg_4_2019_0000000818,1-4 10-12 10-7 10-8 11-12 2-4 2-5 4-6 5-5 5-6 6-6 6-7 6-8 7-6 7-7 7-8 8-12 8-13 8-8 8-9 9-7 9-8
dwg_lk_worlds_2019_0000000689,1-3 1-4 1-5 10-8 10-9 11-2 11-3 12-2 12-3 12-6 12-7 13-5 13-6 2-3 2-4 2-5 9-4 9-5
dwg_lk_3_worlds_2019_0000001181,12-1 12-2 4-4 4-5 5-4 5-5 6-4
cg_ryl_2_worlds_2019_0000000351,12-10 12-11 6-5 6-6
fla_ryl_3_worlds_2019_0000000280,11-3 11-4 12-11 13-1 13-2 13-3 3-2 4-1 4-2 6-12 6-13 6-8 7-10 7-11 7-12 7-13 7-4 8-10 8-4 8-5 9-10 9-4 9-5
dfm_spy_worlds_2019_0000000929,1-8 1-9 10-11 10-12 10-7 11-11 11-12 11-8 12-10 12-8 12-9 3-6 3-7 4-4 4-5 4-7 5-8 6-10 6-7 7-10 7-8 8-10 8-6 9-10
cg_ryl_3_worlds_2019_0000000952,10-13 11-3 12-3
hka_mg_worlds_2019_0000000710,10-12 11-10 11-11 11-12 2-2 2-3 3-2 3-3 5-5 5-6 6-5 6-6 6-7 6-8 7-7 7-8 9-11 9-12
dwg_fla_worlds_2019_0000000377,1-4 1-5 10-12 10-6 11-11 12-11 4-2 4-3 5-2 5-3 5-7 5-8 5-9 6-7 7-7 8-7 9-6
